oferta,recamaras,bathrooms,mts,lat,lon,fecha_consulta,fuente,precio,precio_m2
casa en venta en sabalo cerritos,4,3,272.0,23.297189,-106.478756,2024-09-02 13:00:56.917298,lamudi,12400000.0,45588.23529411765
departamento en venta en centro,1,1,54.0,23.199187,-106.428372,2024-09-02 13:00:56.917298,lamudi,3800000.0,70370.37037037036
departamento en venta en centro,3,3,174.0,23.199187,-106.428372,2024-09-02 13:00:56.917298,lamudi,12500000.0,71839.08045977012
departamento en venta en sabalo cerritos,2,2,136.0,23.299155,-106.481505,2024-09-02 13:00:56.917298,lamudi,7800000.0,57352.94117647059
casa en venta en marina mazatlan,3,3,220.0,23.27558166,-106.45203582,2024-09-02 13:00:56.917298,lamudi,7600000.0,34545.454545454544
casa en venta en marina mazatlan,3,3,520.0,23.285833,-106.459276,2024-09-02 13:00:56.917298,lamudi,19597000.0,37686.53846153846
casa en venta en real del valle,3,3,140.0,23.286204,-106.43277,2024-09-02 13:00:56.917298,lamudi,4210000.0,30071.428571428572
departamento en venta en ciudad de mazatlan,2,1,55.0,23.279077,-106.421645,2024-09-02 13:00:56.917298,lamudi,2040000.0,37090.90909090909
departamento en venta en el cid,3,3,216.0,23.263631,-106.453839,2024-09-02 13:00:56.917298,lamudi,11904200.0,55112.03703703704
departamento en venta en centro,3,3,116.0,23.199187,-106.428372,2024-09-02 13:00:56.917298,lamudi,7200000.0,62068.96551724138
departamento en venta en centro,1,1,56.0,23.207397,-106.425524,2024-09-02 13:00:56.917298,lamudi,3361800.0,60032.142857142855
departamento en venta en centro,2,2,72.0,23.207397,-106.425524,2024-09-02 13:00:56.917298,lamudi,4344600.0,60341.666666666664
casa en venta en los pinos,4,4,292.0,23.206622,-106.427889,2024-09-02 13:00:56.917298,lamudi,19584770.0,67071.1301369863
departamento en venta en centro,2,2,97.0,23.207397,-106.425524,2024-09-02 13:00:56.917298,lamudi,5225000.0,53865.9793814433
departamento en venta en centro,4,4,277.0,23.207397,-106.425524,2024-09-02 13:00:56.917298,lamudi,15532720.0,56074.80144404332
casa en venta en sabalo cerritos,3,3,243.0,23.297189,-106.478756,2024-09-02 13:00:56.917298,lamudi,14350000.0,59053.49794238683
departamento en venta en zona dorada,2,2,140.0,23.244395,-106.4540317,2024-09-02 13:00:56.917298,lamudi,9500000.0,67857.14285714286
casa en venta en el cid,4,4,490.0,23.2532859,-106.4534053,2024-09-02 13:00:56.917298,lamudi,19899000.0,40610.204081632655
departamento en venta en las gaviotas,3,2,86.0,23.247267,-106.45048,2024-09-02 13:00:56.917298,lamudi,3775000.0,43895.348837209305
departamento en venta en las gaviotas,2,2,68.0,23.247267,-106.45048,2024-09-02 13:00:56.917298,lamudi,3018000.0,44382.35294117647
departamento en venta en las gaviotas,3,2,84.0,23.247267,-106.45048,2024-09-02 13:00:56.917298,lamudi,3575000.0,42559.52380952381
departamento en venta en las gaviotas,2,2,78.0,23.247267,-106.45048,2024-09-02 13:00:56.917298,lamudi,3484000.0,44666.666666666664
departamento en venta en telleria,2,2,134.0,23.237895,-106.440624,2024-09-02 13:00:56.917298,lamudi,10101440.0,75383.88059701493
departamento en venta en zona dorada,2,2,114.0,23.245611,-106.454484,2024-09-02 13:00:56.917298,lamudi,9700000.0,85087.71929824562
casa en venta en mazatlan i,4,3,210.0,23.2966832,-106.4341712,2024-09-02 13:00:56.917298,lamudi,5040000.0,24000.0
casa en venta en mazatlan i,4,3,220.0,23.2966832,-106.4341712,2024-09-02 13:00:56.917298,lamudi,5280000.0,24000.0
casa en venta en benito juarez,1,3,301.0,23.2325794,-106.4033182,2024-09-02 13:00:56.917298,lamudi,2800000.0,9302.32558139535
casa en venta en ferrocarrilera,3,3,195.0,23.22178598,-106.42176809,2024-09-02 13:00:56.917298,lamudi,6500000.0,33333.333333333336
departamento en venta en telleria,2,2,131.0,23.2304212,-106.432684,2024-09-02 13:00:56.917298,lamudi,8100000.0,61832.06106870229
casa en venta en villas de rueda,4,4,600.0,23.2874208,-106.4738535,2024-09-02 13:00:56.917298,lamudi,11999999.0,19999.998333333333
casa en venta en el cid,3,3,337.0,23.25855024,-106.44694559,2024-09-02 13:00:56.917298,lamudi,11600000.0,34421.36498516321
departamento en venta en quintas del mar,2,2,107.0,23.2949257,-106.4811783,2024-09-02 13:00:56.917298,lamudi,8750000.0,81775.70093457944
casa en venta en arboledas invies,2,1,85.0,23.2631511,-106.3897617,2024-09-02 13:00:56.917298,lamudi,1200000.0,14117.64705882353
casa en venta en real del mar,3,2,143.0,23.28705343,-106.42687469,2024-09-02 13:00:56.917298,lamudi,3800000.0,26573.426573426572
departamento en venta en rincon colonial,1,1,43.0,23.2483478,-106.4496289,2024-09-02 13:00:56.917298,lamudi,2290000.0,53255.813953488374
departamento en venta en federico velarde,1,1,47.0,23.2494148,-106.4111425,2024-09-02 13:00:56.917298,lamudi,3180509.0,67670.40425531915
departamento en venta en sabalo cerritos,2,2,100.0,23.29915437142781,-106.48150485008955,2024-09-02 13:00:56.917298,lamudi,5300000.0,53000.0
casa en venta en hacienda del seminario,4,2,,23.2892004,-106.4200296,2024-09-02 13:00:56.917298,lamudi,4000000.0,
casa en venta en sabalo cerritos,2,2,82.0,23.295497888802107,-106.47158957022246,2024-09-02 13:00:56.917298,lamudi,3821200.0,46600.0
departamento en venta en marina mazatlan,2,2,148.0,23.2858332,-106.4592756,2024-09-02 13:00:56.917298,lamudi,5700000.0,38513.51351351351
departamento en venta en playa sur,2,2,92.0,23.193632,-106.41991,2024-09-02 13:00:56.917298,lamudi,3055150.0,33208.15217391304
casa en venta en hacienda los mangos,3,1,90.0,23.2640693,-106.4281461,2024-09-02 13:00:56.917298,lamudi,1800000.0,20000.0
casa en venta en sabalo cerritos,4,4,209.0,23.3054792,-106.4780693,2024-09-02 13:00:56.917298,lamudi,9195000.0,43995.21531100479
departamento en venta en ciudad de mazatlan,3,3,200.0,23.258109,-106.462397,2024-09-02 13:00:56.917298,lamudi,10000000.0,50000.0
departamento en venta en sabalo cerritos,2,2,72.0,23.3035156,-106.4785611,2024-09-02 13:00:56.917298,lamudi,3391000.0,47097.22222222222
casa en venta en mazatlan i,4,3,188.0,23.2966832,-106.4341712,2024-09-02 13:00:56.917298,lamudi,4600000.0,24468.08510638298
casa en venta en mazatlan i,4,3,201.0,23.2966832,-106.4341712,2024-09-02 13:00:56.917298,lamudi,4824000.0,24000.0
casa en venta en mazatlan i,4,3,211.0,23.2966832,-106.4341712,2024-09-02 13:00:56.917298,lamudi,5064000.0,24000.0
departamento en venta en venadillo,2,2,85.0,23.289606,-106.442604,2024-09-02 13:00:56.917298,lamudi,4900000.0,57647.05882352941
casa en venta en valle del ejido,3,2,85.0,23.277658,-106.403782,2024-09-02 13:00:56.917298,lamudi,1680000.0,19764.70588235294
casa en venta en playas infonavit,2,2,82.0,23.2502452,-106.423656,2024-09-02 13:00:56.917298,lamudi,1730000.0,21097.560975609755
casa en venta en real del valle,2,1,90.0,23.2980674,-106.429527,2024-09-02 13:00:56.917298,lamudi,3550000.0,39444.444444444445
departamento en venta en telleria,2,2,131.0,23.2288987,-106.4273366,2024-09-02 13:00:56.917298,lamudi,8200000.0,62595.419847328245
departamento en venta en reforma,2,1,55.0,23.211452,-106.41934,2024-09-02 13:00:56.917298,lamudi,2348119.0,42693.07272727273
departamento en venta en centro,1,1,1.0,23.2054751,-106.4203477,2024-09-02 13:00:56.917298,lamudi,650000.0,650000.0
casa en venta en terranova,2,1,100.0,23.2725675,-106.4260484,2024-09-02 13:00:56.917298,lamudi,2300000.0,23000.0
casa en venta en villas del rey,2,1,90.0,23.2456928,-106.3986298,2024-09-02 13:00:56.917298,lamudi,1350000.0,15000.0
casa en venta en san nicolas,4,2,144.0,23.2570495,-106.4149501,2024-09-02 13:00:56.917298,lamudi,1950000.0,13541.666666666666
casa en venta en real del valle,2,2,102.0,23.294267659546666,-106.4361235499382,2024-09-02 13:00:56.917298,lamudi,4300000.0,42156.86274509804
departamento en venta en real del valle,2,1,53.0,23.2863833,-106.4302811,2024-09-02 13:00:56.917298,lamudi,1885000.0,35566.03773584906
departamento en venta en sabalo cerritos,2,2,75.0,23.287671,-106.467829,2024-09-02 13:00:56.917298,lamudi,3800000.0,50666.666666666664
departamento en venta en ciudad de mazatlan,2,2,109.0,23.3312156,-106.4829912,2024-09-02 13:00:56.917298,lamudi,9630000.0,88348.62385321101
casa en venta en sabalo country club,2,1,198.0,23.2626843,-106.4626734,2024-09-02 13:00:56.917298,lamudi,3300000.0,16666.666666666668
casa en venta en libertad de expresion,3,2,133.0,23.2600014,-106.4323583,2024-09-02 13:00:56.917298,lamudi,1800000.0,13533.834586466166
casa en venta en sabalo cerritos,3,4,285.0,23.3056571,-106.4744846,2024-09-02 13:00:56.917298,lamudi,7500000.0,26315.78947368421
departamento en venta en cerritos resort,2,1,65.0,23.29905,-106.48324,2024-09-02 13:00:56.917298,lamudi,2908000.0,44738.46153846154
departamento en venta en ferrocarrilera,2,2,64.0,23.215564,-106.418898,2024-09-02 13:00:56.917298,lamudi,2625000.0,41015.625
condominio horizontal en venta en centro,1,1,70.0,23.205177,-106.428062,2024-09-02 13:00:56.917298,lamudi,3500000.0,50000.0
casa en venta en el cid,3,5,550.0,23.262507,-106.451335,2024-09-02 13:00:56.917298,lamudi,28000000.0,50909.09090909091
departamento en venta en real del valle,2,2,75.0,23.286383,-106.430281,2024-09-02 13:00:56.917298,lamudi,2212500.0,29500.0
casa en venta en el cid,4,5,400.0,23.255278,-106.450894,2024-09-02 13:00:56.917298,lamudi,16989000.0,42472.5
departamento en venta en los pinos,4,4,433.0,23.206339,-106.428484,2024-09-02 13:00:56.917298,lamudi,28628820.0,66117.36720554273
departamento en venta en los pinos,3,3,225.0,23.206339,-106.428484,2024-09-02 13:00:56.917298,lamudi,14002700.0,62234.22222222222
departamento en venta en marina mazatlan,2,2,110.0,23.291423,-106.467031,2024-09-02 13:00:56.917298,lamudi,3690000.0,33545.454545454544
departamento en venta en playas infonavit,2,2,95.0,23.251619,-106.422828,2024-09-02 13:00:56.917298,lamudi,5682000.0,59810.52631578947
casa en venta en el cid,4,4,450.0,23.257136,-106.450612,2024-09-02 13:00:56.917298,lamudi,12850000.0,28555.555555555555
casa en venta en marina mazatlan,3,3,194.0,23.283884,-106.444322,2024-09-02 13:00:56.917298,lamudi,5231500.0,26966.494845360823
departamento en venta en telleria,3,3,234.0,23.231974,-106.434799,2024-09-02 13:00:56.917298,lamudi,24900000.0,106410.2564102564
departamento en venta en mediterraneo club residencial,1,1,45.0,23.27434,-106.44516,2024-09-02 13:00:56.917298,lamudi,2350000.0,52222.22222222222
casa en venta en el cid,4,5,400.0,23.255278,-106.450894,2024-09-02 13:00:56.917298,lamudi,15989000.0,39972.5
casa en venta en sabalo country club,4,3,200.0,23.265414,-106.463563,2024-09-02 13:00:56.917298,lamudi,5200000.0,26000.0
departamento en venta en telleria,3,2,150.0,23.237895,-106.440624,2024-09-02 13:00:56.917298,lamudi,11172850.0,74485.66666666667
departamento en venta en telleria,2,2,122.0,23.237895,-106.440624,2024-09-02 13:00:56.917298,lamudi,8752987.0,71745.79508196721
casa en venta en real del valle,4,3,228.0,23.2860937,-106.4255142,2024-09-02 13:00:56.917298,lamudi,4950000.0,21710.526315789473
departamento en venta en real del valle,3,3,162.0,23.294025,-106.438116,2024-09-02 13:00:56.917298,lamudi,9297000.0,57388.88888888889
casa en venta en real del valle,4,3,201.0,23.2758542,-106.4242776,2024-09-02 13:00:56.917298,lamudi,4750000.0,23631.8407960199
departamento en venta en real del valle,2,2,97.0,23.294025,-106.438116,2024-09-02 13:00:56.917298,lamudi,4319000.0,44525.77319587629
casa en venta en real del valle,4,3,220.0,23.2836403,-106.4317395,2024-09-02 13:00:56.917298,lamudi,4700000.0,21363.636363636364
departamento en venta en balcones de loma linda,2,2,103.0,23.202438,-106.426674,2024-09-02 13:00:56.917298,lamudi,4990000.0,48446.601941747576
casa en venta en valle bonito,3,2,152.0,23.2694764,-106.3921682,2024-09-02 13:00:56.917298,lamudi,2800000.0,18421.052631578947
departamento en venta en real del valle,1,1,46.0,23.294025,-106.438116,2024-09-02 13:00:56.917298,lamudi,2905540.0,63163.913043478264
casa en fraccionamiento en venta en ciudad de mazatlan,3,2,178.0,23.2866613,-106.4218302,2024-09-02 13:00:56.917298,lamudi,3700000.0,20786.516853932586
departamento en venta en villa marina,2,2,92.0,23.29129,-106.47572,2024-09-02 13:00:56.917298,lamudi,5206320.0,56590.434782608696
casa en venta en marina mazatlan,3,2,152.0,23.296697,-106.434527,2024-09-02 13:00:56.917298,lamudi,5290000.0,34802.63157894737
casa en venta en marina mazatlan,4,5,390.0,23.274554,-106.447512,2024-09-02 13:00:56.917298,lamudi,11000000.0,28205.128205128207
departamento en venta en marina real,2,2,104.0,23.2739973,-106.4581154,2024-09-02 13:00:56.917298,lamudi,4050000.0,38942.307692307695
departamento en venta en villa marina,2,2,86.0,23.291443,-106.46767,2024-09-02 13:00:56.917298,lamudi,3990000.0,46395.348837209305
casa en venta en ciudad de mazatlan,3,2,204.0,23.296854,-106.430756,2024-09-02 13:00:56.917298,lamudi,5075000.0,24877.450980392157
casa en venta en ciudad de mazatlan,4,3,195.0,23.2968393,-106.4306338,2024-09-02 13:00:56.917298,lamudi,4800000.0,24615.384615384617
casa en fraccionamiento en venta en real del valle,3,2,143.0,23.2859307,-106.4263342,2024-09-02 13:00:56.917298,lamudi,3800000.0,26573.426573426572
casa en fraccionamiento en venta en real del valle,3,3,158.0,23.2854681,-106.432864,2024-09-02 13:00:56.917298,lamudi,4400000.0,27848.101265822785
departamento en venta en real del valle,2,1,,23.275636,-106.436809,2024-09-02 13:00:56.917298,lamudi,2890000.0,
casa en fraccionamiento en venta en cerritos resort,3,2,143.0,23.3075521,-106.4769749,2024-09-02 13:00:56.917298,lamudi,4200000.0,29370.62937062937
departamento en venta en ferrocarrilera,2,2,88.0,23.2249301,-106.4214443,2024-09-02 13:00:56.917298,lamudi,3343080.0,37989.545454545456
casa en venta en real del valle,4,3,235.0,23.2879518,-106.4248962,2024-09-02 13:00:56.917298,lamudi,5500000.0,23404.255319148935
departamento en venta en centro,2,2,99.0,23.2053411,-106.4283229,2024-09-02 13:00:56.917298,lamudi,7100000.0,71717.17171717172
casa en venta en venadillo,3,2,118.0,23.28562,-106.41159,2024-09-02 13:00:56.917298,lamudi,2544000.0,21559.322033898305
casa en venta en villas del rey,3,1,163.0,23.2456928,-106.3986298,2024-09-02 13:00:56.917298,lamudi,2100000.0,12883.435582822085
casa en venta en paseo alameda,2,1,,23.2657038,-106.4260484,2024-09-02 13:00:56.917298,lamudi,1995000.0,
departamento en venta en lomas del mar,2,2,76.0,23.21901,-106.41454,2024-09-02 13:00:56.917298,lamudi,3300000.0,43421.05263157895
casa en venta en el palmar,3,2,136.0,23.2959726,-106.4347101,2024-09-02 13:00:56.917298,lamudi,2774000.0,20397.058823529413
departamento en venta en marina mazatlan,2,2,79.0,23.27939,-106.46724,2024-09-02 13:00:56.917298,lamudi,3744459.0,47398.215189873416
casa en venta en real del valle,3,2,110.0,23.294973,-106.43571,2024-09-02 13:00:56.917298,lamudi,3508000.0,31890.909090909092
casa en venta en el cid,3,,200.0,23.25295,-106.450231,2024-09-02 13:00:56.917298,lamudi,6500000.0,32500.0
casa en fraccionamiento en venta en cerritos resort,3,3,286.0,23.2990776,-106.4836574,2024-09-02 13:00:56.917298,lamudi,14000000.0,48951.04895104895
departamento en venta en ferrocarrilera,1,1,56.0,23.225188,-106.421502,2024-09-02 13:00:56.917298,lamudi,2415000.0,43125.0
departamento en venta en sabalo cerritos,1,1,47.0,23.290988,-106.469772,2024-09-02 13:00:56.917298,lamudi,3560426.0,75753.74468085106
departamento en venta en los pinos,,,,23.207912,-106.427933,2024-09-02 13:00:56.917298,lamudi,1.0,
casa en fraccionamiento en venta en real del valle,3,2,,23.2864181,-106.4287704,2024-09-02 13:00:56.917298,lamudi,3960000.0,
departamento en venta en marina mazatlan,2,2,100.0,23.2846188,-106.4661022,2024-09-02 13:00:56.917298,lamudi,5041000.0,50410.0
departamento en venta en ciudad de mazatlan,3,2,96.0,23.3312156,-106.4829912,2024-09-02 13:00:56.917298,lamudi,4684500.0,48796.875
departamento en venta en sabalo cerritos,3,3,213.0,23.280953,-106.46783,2024-09-02 13:00:56.917298,lamudi,12500000.0,58685.44600938967
departamento en venta en centro,2,2,75.0,23.2039347,-106.4157563,2024-09-02 13:00:56.917298,lamudi,2495000.0,33266.666666666664
departamento en venta en marina mazatlan,2,2,60.0,23.2846188,-106.4661022,2024-09-02 13:00:56.917298,lamudi,3000000.0,50000.0
departamento en venta en el conchi infonavit,2,1,59.0,23.249034,-106.386484,2024-09-02 13:00:56.917298,lamudi,1200000.0,20338.98305084746
departamento en venta en zona dorada,3,2,181.0,23.245464,-106.454386,2024-09-02 13:00:56.917298,lamudi,13950000.0,77071.8232044199
casa en venta en el cid,4,4,300.0,23.256864,-106.451139,2024-09-02 13:00:56.917298,lamudi,7761795.0,25872.65
departamento en venta en telleria,3,3,132.0,23.235538,-106.439243,2024-09-02 13:00:56.917298,lamudi,24000000.0,181818.18181818182
casa en venta en puerta del sol,2,2,97.0,23.2746678,-106.39705,2024-09-02 13:00:56.917298,lamudi,2050000.0,21134.0206185567
casa en venta en hacienda del seminario,3,2,,23.281549,-106.4214477,2024-09-02 13:00:56.917298,lamudi,2650000.0,
departamento en venta en ferrocarrilera,1,1,54.0,23.221659,-106.420712,2024-09-02 13:00:56.917298,lamudi,2227600.0,41251.851851851854
casa en venta en el cid,4,4,454.0,23.262507,-106.451335,2024-09-02 13:00:56.917298,lamudi,24000000.0,52863.436123348016
casa en venta en benito juarez,2,2,88.0,23.226331939117856,-106.40993338346709,2024-09-02 13:00:56.917298,lamudi,1400000.0,15909.09090909091
departamento en venta en delfines,2,2,108.0,23.313485,-106.477293,2024-09-02 13:00:56.917298,lamudi,5826151.0,53945.84259259259
casa en venta en los venados,3,1,106.0,23.2597613,-106.4123093,2024-09-02 13:00:56.917298,lamudi,1750000.0,16509.43396226415
casa en venta en prados del sol,4,4,233.0,23.269359,-106.427337,2024-09-02 13:00:56.917298,lamudi,6100000.0,26180.257510729614
penthouse en venta en centro,3,3,216.0,23.21007,-106.4197458,2024-09-02 13:00:56.917298,lamudi,12000000.0,55555.555555555555
casa en condominio en venta en sabalo country club,4,4,310.0,23.261606,-106.462478,2024-09-02 13:00:56.917298,lamudi,9800000.0,31612.90322580645
casa en venta en quinta real,3,1,133.0,23.2580354,-106.4211879,2024-09-02 13:00:56.917298,lamudi,3700000.0,27819.54887218045
casa en venta en real del valle,4,3,201.0,23.2758542,-106.4242776,2024-09-02 13:00:56.917298,lamudi,4600000.0,22885.572139303484
casa en venta en valle bonito,2,1,73.0,23.2694764,-106.3921682,2024-09-02 13:00:56.917298,lamudi,1650000.0,22602.739726027397
casa en venta en cerritos resort,3,3,188.0,23.3075521,-106.4769749,2024-09-02 13:00:56.917298,lamudi,5200000.0,27659.574468085106
casa en venta en valle del ejido,2,2,140.0,23.277658,-106.403782,2024-09-02 13:00:56.917298,lamudi,1350000.0,9642.857142857143
casa en venta en benito juarez,3,2,76.0,23.2306602,-106.4083676,2024-09-02 13:00:56.917298,lamudi,2510000.0,33026.31578947369
